,tweet_id,tweet_id.1,line,scatter,bar,heat_map,box,bubble,sankey,chord,radial,area,donut,geo_map,tree_map,pie,stream_graph,hexabin,graph,parallel_coordinate,sunburst,waffle,voronoi,word_cloud,contour,filled_line,infograph,other,no_vis,article_img,retweets,replies,likes,quotes,has_viz,user,text,date,viz_type,total_interac
157,1405631417762160648,158,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,41,150,11,1,CDCGov,"CDC’s Nowcast is a data projection tool that provides estimates of the continuously changing proportion of different variants of the virus that causes #COVID19 in the United States. 
Learn more: https://t.co/Oymzenmv0N. https://t.co/IEghV59OkP",6/15/21 22:00,Other,267
158,1405269003052871682,159,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,254,803,174,1,CDCGov,The United States now has a high level of community transmission due to #COVID19 cases rapidly increasing in some parts of the country. Learn more about the levels of community transmission across the U.S. on CDC’s COVID Data Tracker: https://t.co/cROqLRIcgJ. https://t.co/PQAz68xvVG,7/27/21 21:00,Other,1846
159,1404921707375349761,160,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,180,74,272,21,1,CDCGov,"In a new @CDCMMWR, CDC recommends factors communities and organizations consider when deciding how to best prevent #COVID19. Factors include level of community spread, vaccination rates, &amp; populations at risk of illness or death. More: https://t.co/0Jgr0PbRio. https://t.co/j9zeZtQLtC",7/27/21 19:45,Infographics,547
160,1420126878921371656,161,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,41,140,4,1,CDCGov,"As of July 19, national forecasts predict 3,800–14,000 new #COVID19 hospitalizations will likely be reported on August 16. More: https://t.co/Xys80ZGlxV. https://t.co/VXzCpQARAL",7/22/21 20:45,Line,247
161,1420107988120055811,162,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,33,132,15,1,CDCGov,"As of July 19, national forecasts predict 1,200–5,300 new #COVID19 deaths will be reported during the week ending August 14. That would bring the projected total number of U.S. deaths to 615,000–625,000. More: https://t.co/rcqjOX3Ypl. https://t.co/pMXY5Xjh1F",7/22/21 20:45,Line,258
162,1418311173938810885,163,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,315,464,414,367,3,CDCGov,"As of July 19, national forecasts predict 92,000–803,000 new #COVID19 cases will likely be reported during the week ending August 14. More: https://t.co/7AP4I3S9PU. https://t.co/vYTmfQykpG",7/22/21 20:45,"Line,Infographics",1560
163,1418311169580965894,164,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,324,698,135,1,CDCGov,"#COVID19 cases are going up in over 90% of U.S. states &amp; territories. 

The current 7-day average of daily new cases is 37,674. This is a 52.5% increase from the previous week, &amp; a 230.5% increase from the lowest average in June 2021. Get vaccinated. More: https://t.co/gp6X4zTnBT https://t.co/JH395TTzee",7/21/21 21:00,Other,1719
164,1418311164472315907,165,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,112,33,141,16,1,CDCGov,"U.S. life expectancy declined by 1.5 years from 2019 to 2020 – the lowest level since 2003, according to new provisional data. Among the causes of death that contributed to the decline, #COVID19 contributed 73.8%. See more from @NCHStats.
https://t.co/pmiYVtmY4f https://t.co/BQFayQ174p",7/21/21 15:50,Infographics,302
165,1417952565686382592,166,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,606,102,811,108,1,CDCGov,"For every 2 adults who die due to #COVID19, 1 child is left without a family-caregiver. A new CDC led global assessment in @TheLancet uncovers the impact of this hidden #pandemic – more than 1.5M children growing up without family-caregivers. https://t.co/ZOxlOGf5V2 https://t.co/LLlS34Ot0T",7/20/21 23:08,Infographics,1627
166,1417874526310965248,167,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,39,129,10,1,CDCGov,#DYK? CDC’s Social Vulnerability Index (SVI) uses census data for things like poverty &amp; housing to estimate a community’s ability to recover from #COVID19. CDC has new county-level maps showing the percent of the population fully vaccinated &amp; SVI. More: https://t.co/RIZD1a5YIJ. https://t.co/2mToxzkSet,7/20/21 21:00,Other,245
167,1417622354587439106,168,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,177,218,434,33,1,CDCGov,"As of July 19, more than 186.3 million people have received at least one dose of a #COVID19 vaccine. Of those, more than 161.4 million are fully vaccinated. Once you’re fully vaccinated, you can do things you stopped doing because of the pandemic. More: https://t.co/zYLe3H12re. https://t.co/JZ0uZJO83E",7/19/21 20:24,Infographics,862
168,1417590159571255296,169,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,17,126,4,2,CDCGov,"See the latest data on the impact of #COVID19 on pregnant women – including information on age, race and ethnicity, and illness severity – on CDC’s COVID Data Tracker: https://t.co/NT9iDJEqFl. https://t.co/n8IGf4IWLu",7/19/21 19:05,"Bar,Infographics",219
169,1417218692396556291,170,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,530,290,737,85,2,CDCGov,"Estimates show the Delta variant caused over half of recent #COVID19 cases in the United States. Protect yourself against Delta &amp; other variants by getting vaccinated.
Learn more about variant proportions in your area: https://t.co/Oymzenmv0N. https://t.co/NMNtmKvtEU",7/16/21 18:07,Infographics,1642
170,1417198815975723009,171,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,74,5,1,CDCGov,"As of July 12, national forecasts predict 2,100–11,000 new #COVID19 hospitalizations will likely be reported on August 9. More: https://t.co/Xys80ZGlxV. https://t.co/JQUwX3QCSI",7/15/21 21:14,Line,119
171,1416097060835758081,172,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,19,85,6,1,CDCGov,"As of July 12, national forecasts predict 800–3,900 new #COVID19 deaths will be reported during the week ending August 7. That would bring the projected total number of U.S. deaths to 611,000–619,000. More: https://t.co/rcqjOX3Ypl. https://t.co/JF9GGKU5xl",7/15/21 21:14,Line,155
172,1415781835293007873,173,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,100,222,38,1,CDCGov,"As of July 12, national forecasts predict 54,000–383,000 new #COVID19 cases will likely be reported during the week ending August 7. More: https://t.co/7AP4I3S9PU. https://t.co/lU1eNRwLGv",7/15/21 21:14,Line,525
173,1415781831509696515,174,0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,43,141,10,2,CDCGov,Cases related to Delta and other variants are rising in the U.S. CDC and its partners analyze #COVID19 testing specimens to better understand different variants. For more information: https://t.co/7RpVL9ics0. https://t.co/nBJkSpRaBh,7/14/21 21:00,Bar,266
174,1415781827969753098,175,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,337,1494,267,1,CDCGov,"#COVID19 cases are going up in over half of U.S. states and territories. The 7-day average of daily new cases is 24,141, up 65.9% from the week before. Get vaccinated as soon as you can to protect yourself &amp; your community. More: https://t.co/gp6X4zTnBT. https://t.co/flpHQbfQOC",7/14/21 21:00,Other,3285
175,1415415914166726667,176,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,973,340,1519,213,1,CDCGov,"New @CDCMMWR finds #DeltaVariant can spread rapidly in schools with unvaccinated staff &amp; students. Get a #COVID19 #vaccine. If you’re vaccinated or unvaccinated, wear a mask in public indoor spaces in areas with high or substantial spread. https://t.co/n0QaAcHudP https://t.co/rY8nLbHGu3",8/27/21 18:40,Infographics,3045
176,1415415909318107137,177,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,937,497,1763,180,1,CDCGov,"COVID-19 vaccines are effective at protecting you from severe illness. A study published by CDC found that the Pfizer-BioNTech (COMIRNATY) &amp; Moderna #COVID19 vaccines decreased adults’ risk of being hospitalized from COVID-19 by over 90%.

Get vaccinated: https://t.co/xbvNiaVJKV. https://t.co/oS6JvQuFij",8/27/21 15:00,Infographics,3377
177,1431325648660967432,178,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,55,201,18,1,CDCGov,"Deaths from #COVID19 are high. The current 7-day average of new daily deaths is 864, an 11% increase from the previous week.
COVID-19 vaccines are effective at helping prevent COVID-19, especially severe illness &amp; death.
Learn more: https://t.co/qSXb5afi3w. https://t.co/sWx4rxiJ2y",8/26/21 21:46,Other,398
178,1431325648660967432,179,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,131,588,63,1,CDCGov,"#COVID19 community transmission in the U.S. is high.

As of August 26, the 7-day average of daily new cases is 142,006, 2.8% higher than the previous week, &amp; 1,117.9% higher than the lowest average in June 2021. Get vaccinated. Learn more: https://t.co/iSLwhCwlZ2. https://t.co/5pd8PTD0rj",8/26/21 21:45,Other,1186
179,1431270342325153796,180,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,29,57,8,1,CDCGov,"As of August 23, national forecasts predict 600,000–1,900,000 new #COVID19 cases will likely be reported during the week ending September 18. More: https://t.co/7AP4I3S9PU. https://t.co/aGCAM12lpn",8/25/21 21:01,Line,148
180,1431270342325153796,181,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,20,75,7,1,CDCGov,"As of August 23, national forecasts predict 5,100–17,700 new #COVID19 deaths will likely be reported during the week ending September 18. That would bring the projected total number of U.S. deaths to 651,000–680,000. More: https://t.co/rcqjOX3Ypl. https://t.co/CokIYVxxIL",8/25/21 21:01,Line,159
181,1431010193027051523,182,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,78,208,12,1,CDCGov,"As of August 23, national forecasts predict 7,800–27,000 new #COVID19 hospitalizations will likely be reported on September 20. More: https://t.co/Xys80ZGlxV. https://t.co/btOGkZ3Fm2",8/25/21 21:01,Line,422
182,1431010193027051523,183,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,64,292,29,1,CDCGov,"Multisystem inflammatory syndrome in children (MIS-C) is a rare but serious condition that may develop in some young people who have had #COVID19. Since May 2020, 4,404 cases of MIS-C have been reported to CDC, and 37 young people have died. See the data: https://t.co/zQVbarcueO. https://t.co/tUisvMgcR4",8/24/21 21:00,Line,596
183,1431009954706694149,184,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,515,128,943,85,1,CDCGov,"A new CDC study finds that while the #DeltaVariant surged in Los Angeles, CA the COVID-19 vaccines continued to prevent #COVID19 related infections, hospitalizations, ICU stays, or deaths. Get a COVID-19 vaccine to help protect yourself and others. More: https://t.co/zMQN3NOytB. https://t.co/j8GTOd13vm",8/24/21 18:15,Infographics,1671
184,1431009954706694149,185,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,193,59,457,15,1,CDCGov,"As of August 23, 201.7 million people have received at least one dose of a #COVID19 vaccine. Of those, 171.1 million, or over half, are fully vaccinated. Getting vaccinated is safe, easy, and free. Make your vaccination appointment today. More: https://t.co/zYLe3H12re. https://t.co/L1Lqvp7OSz",8/23/21 20:16,Infographics,724
185,1430636375393685504,186,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,69,213,10,1,CDCGov,"See the latest info on the impact of #COVID19 on pregnant women and their infants, including data on trimester of infection, whether delivery was cesarean or infants were born preterm, and results of infants tested for the virus: https://t.co/COP6cIBYcV. https://t.co/CYK3IIpVhm",8/22/21 18:45,Bar,407
186,1430636371568386050,187,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,19,70,9,1,CDCGov,"As of August 16, national forecasts predict 560,000–2,250,000 new #COVID19 cases will likely be reported during the week ending September 11. More: https://t.co/7AP4I3S9PU. https://t.co/p3P54hBq6z",8/19/21 21:00,Line,137
187,1430636367856513029,188,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,20,81,9,1,CDCGov,"As of August 16, national forecasts predict 3,300–13,500 new #COVID19 deaths will likely be reported during the week ending September 11. That would bring the projected total number of U.S. deaths to 638,000–664,000. More: https://t.co/rcqjOX3Ypl. https://t.co/g0WCpqCNsK",8/19/21 21:00,Line,154
188,1430273740059942916,189,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,57,191,11,1,CDCGov,"As of August 16, national forecasts predict 9,000–32,800 new #COVID19 hospitalizations will likely be reported on September 13. More: https://t.co/Xys80ZGlxV. https://t.co/waVi7wUh6j",8/19/21 21:00,Line,362
189,1430232210888699904,190,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,122,548,41,1,CDCGov,"Estimates show the Delta variant caused nearly 99% of recent #COVID19 cases in the United States. Help protect yourself against Delta &amp; other variants of the virus that causes COVID-19 by getting vaccinated.
More about variant proportions in your area: https://t.co/Oymzenmv0N. https://t.co/W7ysPpFhgg",8/19/21 20:17,Other,1060
190,1429900254770499588,191,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,192,787,86,1,CDCGov,"#COVID19 community transmission in the U.S. is high.

As of August 18, the 7-day average of daily new cases is 130,121. This is 13.2% higher than the previous week, &amp; 1,016.8% higher than the lowest average in June 2021. Get vaccinated. More data: https://t.co/iSLwhCwlZ2 https://t.co/aVXlf6VCDx",8/18/21 22:13,Other,1611
191,1429514970140708889,192,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,568,189,1155,73,1,CDCGov,New CDC study shows that #COVID19 vaccines continue to strongly protect against hospitalization. Vaccine effectiveness against mild or moderate infections may wane over time. Get vaccinated to protect from severe disease. https://t.co/8QfEC7jl3h https://t.co/Ac48L5M9wH,8/18/21 17:10,Infographics,1985
192,1428461795132551173,193,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,92,168,17,1,CDCGov,"#DYK? CDC’s COVID Data Tracker has data about #COVID19 vaccination among pregnant people, by race and ethnicity. Vaccination rates among pregnant people are still low. If you are pregnant, get vaccinated to protect you and your baby. More: https://t.co/deRMzOjKeo. https://t.co/YflUWkx6PS",8/17/21 20:30,Line,368
193,1428461789474349066,194,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,48,142,7,1,CDCGov,"See the latest data on the impact of #COVID19 on pregnant women – including information on age, race/ethnicity, and illness severity – on CDC’s COVID Data Tracker: https://t.co/NT9iDJEqFl. https://t.co/rEDLPqZ1wj",8/17/21 17:33,Bar,293
194,1428461785598812162,195,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,222,103,454,14,1,CDCGov,"As of August 16, 198.6 million people have received at least one dose of a #COVID19 vaccine. Of those, 168.7 million are fully vaccinated. Getting vaccinated is safe, easy, and free. Make your vaccination appointment today. More: https://t.co/zYLe3H12re. https://t.co/OicGN8VaNS",8/16/21 21:00,Infographics,793
195,1428450957101309964,196,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,214,131,463,27,1,CDCGov,"As of September 27, 213.7 million people have received at least one dose of a #COVID19 vaccine. Of those, 183.9 million are fully vaccinated. Getting vaccinated is safe, easy, and free. Make your vaccination appointment today. More: https://t.co/zYLe3H12re https://t.co/2p5mXiFvgr",9/27/21 20:30,Infographics,835
196,1428117757409828868,197,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,37,128,11,1,CDCGov,Health departments and community organizations: The #COVID19 Vaccination Field Guide highlights 12 evidence-based strategies to help boost vaccine confidence and uptake in your communities. Download the guide today. More: https://t.co/GeelsE4YIw. https://t.co/shzKJPD6UH,9/24/21 19:30,Infographics,251
197,1428041519487913991,198,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,372,135,589,111,1,CDCGov,New @CDCMMWR finds schools in two Arizona counties w/o a mask requirement were 3.5 times more likely to have a #COVID19 outbreak than schools requiring masks from the start of the school year. CDC recommends universal masking for all K–12 schools. More: https://t.co/suuuLNItxJ. https://t.co/zYYqXoLH3j,9/24/21 17:45,Infographics,1207
198,1427729461500424198,199,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74,14,124,20,1,CDCGov,A @CDCMMWR report looking at schools in two AZ counties found that schools w/o a mask requirement were 3.5 times more likely to have a #COVID19 outbreak than schools that required masks from the start of the school year. More: https://t.co/suuuLNItxJ. https://t.co/P4k7mMqf86,9/24/21 17:14,Infographics,232
199,1427684919128596482,200,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,196,728,44,1,CDCGov,"#COVID19 cases are decreasing in the U.S. but community transmission remains high. 7-day average of daily new cases is 121,533, a 17.1% decrease from the previous week. 

Get vaccinated as soon as you can!

More: https://t.co/iSLwhCwlZ2. https://t.co/xWqWDD5HXH",9/23/21 21:37,Other,1251
200,1427374630336188417,201,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,42,132,6,1,CDCGov,"Due to the combined national efforts of academic, private, &amp; public health laboratories, over 1 million US sequences of the virus that causes #COVID19 have been submitted to @GISAID. Data is publicly available for scientists researching the virus. More: https://t.co/q69nQji95h. https://t.co/Dx0LEDHhua",9/23/21 19:30,Line,236
201,1442587357212037120,202,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,540,270,784,64,1,CDCGov,"DYK? Unvaccinated people are 17x more likely to be hospitalized with #COVID19 than people who are fully vaccinated, according to a study by CDC’s COVID-NET. 

Get vaccinated to protect yourself and others: https://t.co/xbvNibdkCt. https://t.co/YzuMtmEpCU",9/23/21 19:00,Infographics,1658
202,1441485112437215233,203,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,43,3,1,CDCGov,"As of September 20, national forecasts predict 360,000–1,290,000 new #COVID19 cases will likely be reported during the week ending October 16. More: https://t.co/7AP4I49KHs. https://t.co/BfC6znLFzE",9/22/21 20:30,Line,83
203,1441458676200525827,204,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,49,5,1,CDCGov,"As of September 20, national forecasts predict 6,300–18,000 new #COVID19 deaths will likely be reported during the week ending October 16. That would bring the projected total number of U.S. deaths to 709,000–736,000. More: https://t.co/rcqjOWMn0L. https://t.co/6wqCAEqeMi",9/22/21 20:30,Line,93
204,1441450937525080075,205,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,47,110,8,1,CDCGov,"As of September 20, national forecasts predict 4,600–11,800 new #COVID19 hospitalizations will likely be reported on October 18. More: https://t.co/Xys80ZXWpt. https://t.co/9xGbGDE6VE",9/22/21 20:30,Line,224
205,1441154718483558400,206,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,516,249,796,86,2,CDCGov,"Pregnant and recently pregnant people are more likely to get very sick and die from #COVID19. More than 120,000 pregnant people have had COVID-19 since Jan 22, 2020. If you are pregnant, get vaccinated &amp; take steps to protect yourself &amp; your baby. More: https://t.co/tvR0iCuokN. https://t.co/3ipFIsYeZb",9/21/21 21:00,"Bar,Infographics",1647
206,1441122739381628931,207,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,853,339,1428,103,1,CDCGov,Many hospitals are overwhelmed with #COVID19 patients. A COVID-NET study shows unvaccinated people are 17x more likely to be hospitalized than fully vaccinated people. Get vaccinated to protect yourself and others &amp; help reduce the strain on hospitals. https://t.co/xbvNiaVJKV https://t.co/wfBFbkvuLl,9/17/21 18:10,Infographics,2723
207,1441115218562535432,208,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,347,1110,120,1,CDCGov,"U.S. #COVID19 cases are increasing and community transmission is high. 
The 7-day average of daily new cases is 146,182. This is 6.1% higher than the previous week. Get vaccinated. Learn more: https://t.co/FeTyQ7VQeP. https://t.co/dNVcR5Serf",9/16/21 21:00,Other,2345
208,1440775498427092998,209,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,67,12,1,CDCGov,"As of September 13, national forecasts predict 290,000–1,360,000 new #COVID19 cases will likely be reported during the week ending October 9. More: https://t.co/7AP4I3S9PU. https://t.co/nwWUrTVK59",9/15/21 20:11,Line,137
209,1440775489321201673,210,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,45,2,1,CDCGov,"As of October 25, national forecasts predict 131,000–624,000 new #COVID19 cases will likely be reported during the week ending November 20. More: https://t.co/7AP4I3S9PU. https://t.co/AW773UabQ8",10/27/21 21:00,Line,97
210,1440775473168977921,211,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,43,3,1,CDCGov,"As of October 25, national forecasts predict 3,800–11,400 new #COVID19 deaths will likely be reported during the week ending November 20. That would bring the projected total number of U.S. deaths to 758,000–783,000. More: https://t.co/rcqjOX3Ypl. https://t.co/Dv2s7F0BMW",10/27/21 21:00,Line,79
211,1440420601861079053,212,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,29,93,7,1,CDCGov,"As of October 25, national forecasts predict 1,600–7,400 new #COVID19 hospitalizations will likely be reported on November 19. More: https://t.co/Xys80ZGlxV. https://t.co/XEFLUzAnqV",10/27/21 21:00,Line,171
213,1438928262080696324,214,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,168,125,359,17,1,CDCGov,"As of October 25, 2021, 220.5 million people have received at least one dose of a #COVID19 vaccine. Of those, 190.7 million are fully vaccinated. Getting vaccinated is safe, easy, and free. Make your vaccination appointment today. More: https://t.co/zYLe3H12re. https://t.co/ngtM4ta1wW",10/25/21 21:00,Infographics,669
214,1438608772667215880,215,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,238,53,335,32,1,CDCGov,"Sick and wondering if it could be #COVID19 or #flu? Both illnesses have some similar, common symptoms. But people sick with COVID-19 often have key symptoms less common for people sick with flu.

Use this chart to compare symptoms of COVID-19 &amp; flu. More: https://t.co/7JvVEcIerm. https://t.co/tHcQsMEj2T",10/25/21 17:11,Infographics,658
215,1438608772667215880,216,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,149,432,23,1,CDCGov,"#COVID19 cases continue to decrease, but the overall level of community transmission is still high.

The 7-day average of daily new cases is 73,079, a 15.1% decrease from the previous week. 

Get vaccinated as soon as you can!

More: https://t.co/FeTyQ7VQeP. https://t.co/NJISnXA3lt",10/21/21 21:08,Other,798
217,1438233927244828675,218,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,76,8,1,CDCGov,"As of October 18, national forecasts predict 157,000–704,000 new #COVID19 cases will likely be reported during the week ending November 13. More: https://t.co/7AP4I3S9PU. https://t.co/8sxSTPlyvm",10/20/21 20:38,Line,128
218,1453466662888427529,219,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,17,95,9,1,CDCGov,"As of October 18, national forecasts predict 3,600–12,300 new #COVID19 deaths will likely be reported during the week ending November 13. That would bring the projected total number of U.S. deaths to 748,000–769,000. More: https://t.co/rcqjOX3Ypl. https://t.co/L7zCVpE48P",10/20/21 20:38,Line,163
219,1453466658610221057,220,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,33,109,6,1,CDCGov,"As of October 18, national forecasts predict 1,600–8,700 new #COVID19 hospitalizations will likely be reported on November 12. More: https://t.co/Xys80ZGlxV. https://t.co/8pui6mPPJw",10/20/21 20:38,Line,189
220,1453466653812002817,221,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,341,1151,117,1,CDCGov,"Unvaccinated adults who became sick w/ #COVID19 were 12 times more likely to be hospitalized compared w/ those who were fully vaccinated, data on CDC’s COVID Data Tracker show. COVID-19 vaccines reduce the risk of severe illness &amp; hospitalization. More: https://t.co/7wLrClQnpd. https://t.co/OFeehz1dbw",10/19/21 21:00,Line,2268
221,1453450184738889732,222,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,190,102,343,37,1,CDCGov,New @CDCMMWR finds 2 doses of Pfizer-BioNTech vaccine is 93% effective at preventing #COVID19 hospitalization among 12–18-year-olds. These findings show how important vaccination is to protect U.S. adolescents against severe COVID-19. Full report: https://t.co/tyHA0BVlil. https://t.co/qsoOqQteW0,10/19/21 17:10,Infographics,672
